,experiment,experiment_version,experiment_index,makespan,downtime_over_makespan,downtime_per_machine,usage,active_usage,total_work_content,status,runtime,gap
219,Experiment 3,6 Layers,9,13.0,"[[(0.0, 13.0)], [(1, 1), (6, 7.0)], [(9, 4.0)], [(10, 3.0)], [(0.0, 1.0), (9, 4.0)], [(0.0, 1.0), (6, 4), (11, 2.0)], [(0.0, 3.0), (9, 1), (11, 2.0)], [(0.0, 3.0), (4, 2), (8, 1), (10, 3.0)], [(0.0, 3.0), (5, 2), (8, 2), (12, 1.0)], [(0.0, 4.0), (8, 2), (12, 1.0)], [(0.0, 4.0)], [(0.0, 4.0)], [(0.0, 6.0)], [(0.0, 13.0)]]","[[13.0], [1, 7.0], [4.0], [3.0], [1.0, 4.0], [1.0, 4, 2.0], [3.0, 1, 2.0], [3.0, 2, 1, 3.0], [3.0, 2, 2, 1.0], [4.0, 2, 1.0], [4.0], [4.0], [6.0], [13.0]]","[(0, 0.0, 0.0), (1, 5, 0.38461538461538464), (2, 9, 0.6923076923076923), (3, 10, 0.7692307692307693), (4, 8, 0.6153846153846154), (5, 6, 0.46153846153846156), (6, 7, 0.5384615384615384), (7, 4, 0.3076923076923077), (8, 5, 0.38461538461538464), (9, 6, 0.46153846153846156), (10, 9, 0.6923076923076923), (11, 9, 0.6923076923076923), (12, 7, 0.5384615384615384), (13, 0.0, 0.0)]","[(1, 5.0, 6.0, 0.8333333333333334, 0, 6), (2, 9.0, 9.0, 1.0, 0, 9), (3, 10.0, 10.0, 1.0, 0, 10), (4, 8.0, 8.0, 1.0, 1, 9), (5, 6.0, 10.0, 0.6, 1, 11), (6, 7.0, 8.0, 0.875, 3, 11), (7, 4.0, 7.0, 0.5714285714285714, 3, 10), (8, 5.0, 9.0, 0.5555555555555556, 3, 12), (9, 6.0, 8.0, 0.75, 4, 12), (10, 9.0, 9.0, 1.0, 4, 13), (11, 9.0, 9.0, 1.0, 4, 13), (12, 7.0, 7.0, 1.0, 6, 13)]",85,2,3.2230000495910645,0.0
220,Experiment 3,3 Layers,10,27.0,"[[(0.0, 27.0)], [(0.0, 27.0)], [(0.0, 27.0)], [(11, 1)], [(0.0, 27.0)]]","[[27.0], [], [], [1], [27.0]]","[(0, 0.0, 0.0), (1, 27, 1.0), (2, 27, 1.0), (3, 26, 0.9629629629629629), (4, 0.0, 0.0)]","[(1, 27.0, 27.0, 1.0, 0, 27), (2, 27.0, 27.0, 1.0, 0, 27), (3, 26.0, 27.0, 0.9629629629629629, 0, 27)]",80,2,2.565999984741211,0.0
221,Experiment 3,4 Layers,10,17.0,"[[(0.0, 17.0)], [(15, 2.0)], [(14, 3.0)], [(6, 1), (12, 5.0)], [(0.0, 3.0), (5, 1), (8, 1)], [(0.0, 2.0), (16, 1.0)], [(0.0, 2.0), (16, 1.0)], [(0.0, 17.0)]]","[[17.0], [2.0], [3.0], [1, 5.0], [3.0, 1, 1], [2.0, 1.0], [2.0, 1.0], [17.0]]","[(0, 0.0, 0.0), (1, 15, 0.8823529411764706), (2, 14, 0.8235294117647058), (3, 11, 0.6470588235294118), (4, 12, 0.7058823529411765), (5, 14, 0.8235294117647058), (6, 14, 0.8235294117647058), (7, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 14.0, 14.0, 1.0, 0, 14), (3, 11.0, 12.0, 0.9166666666666666, 0, 12), (4, 12.0, 14.0, 0.8571428571428571, 3, 17), (5, 14.0, 14.0, 1.0, 2, 16), (6, 14.0, 14.0, 1.0, 2, 16)]",80,2,1.6459999084472656,0.0
222,Experiment 3,5 Layers,10,17.0,"[[(0.0, 17.0)], [(15, 2.0)], [(12, 5.0)], [(13, 4.0)], [(0.0, 3.0), (4, 3), (8, 1), (10, 3), (14, 3.0)], [(0.0, 5.0), (10, 1), (14, 1), (16, 1.0)], [(0.0, 2.0), (4, 5), (12, 1), (15, 2.0)], [(0.0, 4.0), (5, 3), (10, 2), (14, 1)], [(0.0, 4.0), (6, 5), (12, 1), (14, 2)], [(0.0, 8.0), (10, 1)], [(0.0, 17.0)]]","[[17.0], [2.0], [5.0], [4.0], [3.0, 3, 1, 3, 3.0], [5.0, 1, 1, 1.0], [2.0, 5, 1, 2.0], [4.0, 3, 2, 1], [4.0, 5, 1, 2], [8.0, 1], [17.0]]","[(0, 0.0, 0.0), (1, 15, 0.8823529411764706), (2, 12, 0.7058823529411765), (3, 13, 0.7647058823529411), (4, 4, 0.23529411764705882), (5, 9, 0.5294117647058824), (6, 7, 0.4117647058823529), (7, 7, 0.4117647058823529), (8, 5, 0.29411764705882354), (9, 8, 0.47058823529411764), (10, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 12.0, 12.0, 1.0, 0, 12), (3, 13.0, 13.0, 1.0, 0, 13), (4, 4.0, 11.0, 0.36363636363636365, 3, 14), (5, 9.0, 11.0, 0.8181818181818182, 5, 16), (6, 7.0, 13.0, 0.5384615384615384, 2, 15), (7, 7.0, 13.0, 0.5384615384615384, 4, 17), (8, 5.0, 13.0, 0.38461538461538464, 4, 17), (9, 8.0, 9.0, 0.8888888888888888, 8, 17)]",80,2,3.074000120162964,0.0
223,Experiment 3,6 Layers,10,13.0,"[[(0.0, 13.0)], [(10, 3.0)], [(8, 5.0)], [(5, 1), (7, 6.0)], [(0.0, 2.0), (6, 1), (9, 4.0)], [(0.0, 2.0), (4, 4), (11, 2.0)], [(0.0, 2.0), (6, 1), (8, 5.0)], [(0.0, 4.0), (6, 1), (12, 1.0)], [(0.0, 3.0), (11, 2.0)], [(0.0, 4.0), (9, 4.0)], [(0.0, 5.0)], [(0.0, 7.0)], [(0.0, 7.0)], [(0.0, 13.0)]]","[[13.0], [3.0], [5.0], [1, 6.0], [2.0, 1, 4.0], [2.0, 4, 2.0], [2.0, 1, 5.0], [4.0, 1, 1.0], [3.0, 2.0], [4.0, 4.0], [5.0], [7.0], [7.0], [13.0]]","[(0, 0.0, 0.0), (1, 10, 0.7692307692307693), (2, 8, 0.6153846153846154), (3, 6, 0.46153846153846156), (4, 6, 0.46153846153846156), (5, 5, 0.38461538461538464), (6, 5, 0.38461538461538464), (7, 7, 0.5384615384615384), (8, 8, 0.6153846153846154), (9, 5, 0.38461538461538464), (10, 8, 0.6153846153846154), (11, 6, 0.46153846153846156), (12, 6, 0.46153846153846156), (13, 0.0, 0.0)]","[(1, 10.0, 10.0, 1.0, 0, 10), (2, 8.0, 8.0, 1.0, 0, 8), (3, 6.0, 7.0, 0.8571428571428571, 0, 7), (4, 6.0, 7.0, 0.8571428571428571, 2, 9), (5, 5.0, 9.0, 0.5555555555555556, 2, 11), (6, 5.0, 6.0, 0.8333333333333334, 2, 8), (7, 7.0, 8.0, 0.875, 4, 12), (8, 8.0, 8.0, 1.0, 3, 11), (9, 5.0, 5.0, 1.0, 4, 9), (10, 8.0, 8.0, 1.0, 5, 13), (11, 6.0, 6.0, 1.0, 7, 13), (12, 6.0, 6.0, 1.0, 7, 13)]",80,2,4.016000032424927,0.0
224,Experiment 3,3 Layers,11,32.0,"[[(0.0, 32.0)], [(0.0, 32.0)], [(31, 1.0)], [(18, 1)], [(0.0, 32.0)]]","[[32.0], [], [1.0], [1], [32.0]]","[(0, 0.0, 0.0), (1, 32, 1.0), (2, 31, 0.96875), (3, 31, 0.96875), (4, 0.0, 0.0)]","[(1, 32.0, 32.0, 1.0, 0, 32), (2, 31.0, 31.0, 1.0, 0, 31), (3, 31.0, 32.0, 0.96875, 0, 32)]",94,2,4.263000011444092,0.0
225,Experiment 3,4 Layers,11,22.0,"[[(0.0, 22.0)], [(2, 1), (9, 1), (12, 10.0)], [(20, 2.0)], [(20, 2.0)], [(0.0, 2.0), (7, 1), (18, 4.0)], [(0.0, 5.0), (7, 1), (14, 2)], [(0.0, 5.0), (18, 2)], [(0.0, 22.0)]]","[[22.0], [1, 1, 10.0], [2.0], [2.0], [2.0, 1, 4.0], [5.0, 1, 2], [5.0, 2], [22.0]]","[(0, 0.0, 0.0), (1, 10, 0.45454545454545453), (2, 20, 0.9090909090909091), (3, 20, 0.9090909090909091), (4, 15, 0.6818181818181818), (5, 14, 0.6363636363636364), (6, 15, 0.6818181818181818), (7, 0.0, 0.0)]","[(1, 10.0, 12.0, 0.8333333333333334, 0, 12), (2, 20.0, 20.0, 1.0, 0, 20), (3, 20.0, 20.0, 1.0, 0, 20), (4, 15.0, 16.0, 0.9375, 2, 18), (5, 14.0, 17.0, 0.8235294117647058, 5, 22), (6, 15.0, 17.0, 0.8823529411764706, 5, 22)]",94,2,1.376000165939331,0.0
226,Experiment 3,5 Layers,11,22.0,"[[(0.0, 22.0)], [(10, 12.0)], [(20, 2.0)], [(20, 2.0)], [(0.0, 2.0), (3, 3), (7, 3), (11, 1), (13, 9.0)], [(0.0, 5.0), (7, 2), (10, 2), (13, 3), (17, 3), (21, 1.0)], [(0.0, 5.0), (6, 2), (10, 3), (14, 3), (18, 2), (21, 1.0)], [(0.0, 3.0), (11, 2), (17, 5.0)], [(0.0, 7.0), (9, 1), (12, 1), (14, 3), (18, 1), (20, 1)], [(0.0, 6.0), (7, 6), (14, 1), (19, 1)], [(0.0, 22.0)]]","[[22.0], [12.0], [2.0], [2.0], [2.0, 3, 3, 1, 9.0], [5.0, 2, 2, 3, 3, 1.0], [5.0, 2, 3, 3, 2, 1.0], [3.0, 2, 5.0], [7.0, 1, 1, 3, 1, 1], [6.0, 6, 1, 1], [22.0]]","[(0, 0.0, 0.0), (1, 10, 0.45454545454545453), (2, 20, 0.9090909090909091), (3, 20, 0.9090909090909091), (4, 4, 0.18181818181818182), (5, 6, 0.2727272727272727), (6, 6, 0.2727272727272727), (7, 12, 0.5454545454545454), (8, 8, 0.36363636363636365), (9, 8, 0.36363636363636365), (10, 0.0, 0.0)]","[(1, 10.0, 10.0, 1.0, 0, 10), (2, 20.0, 20.0, 1.0, 0, 20), (3, 20.0, 20.0, 1.0, 0, 20), (4, 4.0, 11.0, 0.36363636363636365, 2, 13), (5, 6.0, 16.0, 0.375, 5, 21), (6, 6.0, 16.0, 0.375, 5, 21), (7, 12.0, 14.0, 0.8571428571428571, 3, 17), (8, 8.0, 15.0, 0.5333333333333333, 7, 22), (9, 8.0, 16.0, 0.5, 6, 22)]",94,2,1.8469998836517334,0.0
227,Experiment 3,6 Layers,11,14.0,"[[(0.0, 14.0)], [(5, 9.0)], [(10, 4.0)], [(10, 4.0)], [(0.0, 1.0), (6, 8.0)], [(0.0, 2.0), (12, 2.0)], [(0.0, 2.0), (12, 2.0)], [(0.0, 2.0), (3, 1), (5, 1), (7, 2), (10, 4.0)], [(0.0, 4.0), (5, 1), (9, 1), (13, 1.0)], [(0.0, 5.0), (7, 1), (10, 2), (13, 1.0)], [(0.0, 6.0)], [(0.0, 5.0)], [(0.0, 3.0)], [(0.0, 14.0)]]","[[14.0], [9.0], [4.0], [4.0], [1.0, 8.0], [2.0, 2.0], [2.0, 2.0], [2.0, 1, 1, 2, 4.0], [4.0, 1, 1, 1.0], [5.0, 1, 2, 1.0], [6.0], [5.0], [3.0], [14.0]]","[(0, 0.0, 0.0), (1, 5, 0.35714285714285715), (2, 10, 0.7142857142857143), (3, 10, 0.7142857142857143), (4, 5, 0.35714285714285715), (5, 10, 0.7142857142857143), (6, 10, 0.7142857142857143), (7, 4, 0.2857142857142857), (8, 7, 0.5), (9, 5, 0.35714285714285715), (10, 8, 0.5714285714285714), (11, 9, 0.6428571428571429), (12, 11, 0.7857142857142857), (13, 0.0, 0.0)]","[(1, 5.0, 5.0, 1.0, 0, 5), (2, 10.0, 10.0, 1.0, 0, 10), (3, 10.0, 10.0, 1.0, 0, 10), (4, 5.0, 5.0, 1.0, 1, 6), (5, 10.0, 10.0, 1.0, 2, 12), (6, 10.0, 10.0, 1.0, 2, 12), (7, 4.0, 8.0, 0.5, 2, 10), (8, 7.0, 9.0, 0.7777777777777778, 4, 13), (9, 5.0, 8.0, 0.625, 5, 13), (10, 8.0, 8.0, 1.0, 6, 14), (11, 9.0, 9.0, 1.0, 5, 14), (12, 11.0, 11.0, 1.0, 3, 14)]",94,2,4.569000005722046,0.0
228,Experiment 3,3 Layers,12,29.0,"[[(0.0, 29.0)], [(0.0, 29.0)], [(0.0, 29.0)], [(0.0, 29.0)], [(0.0, 29.0)]]","[[29.0], [], [], [], [29.0]]","[(0, 0.0, 0.0), (1, 29, 1.0), (2, 29, 1.0), (3, 29, 1.0), (4, 0.0, 0.0)]","[(1, 29.0, 29.0, 1.0, 0, 29), (2, 29.0, 29.0, 1.0, 0, 29), (3, 29.0, 29.0, 1.0, 0, 29)]",87,2,2.6469998359680176,0.0
229,Experiment 3,4 Layers,12,18.0,"[[(0.0, 18.0)], [(14, 4.0)], [(11, 1), (14, 4.0)], [(15, 3.0)], [(0.0, 2.0), (17, 1.0)], [(0.0, 2.0), (17, 1.0)], [(0.0, 3.0)], [(0.0, 18.0)]]","[[18.0], [4.0], [1, 4.0], [3.0], [2.0, 1.0], [2.0, 1.0], [3.0], [18.0]]","[(0, 0.0, 0.0), (1, 14, 0.7777777777777778), (2, 13, 0.7222222222222222), (3, 15, 0.8333333333333334), (4, 15, 0.8333333333333334), (5, 15, 0.8333333333333334), (6, 15, 0.8333333333333334), (7, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 13.0, 14.0, 0.9285714285714286, 0, 14), (3, 15.0, 15.0, 1.0, 0, 15), (4, 15.0, 15.0, 1.0, 2, 17), (5, 15.0, 15.0, 1.0, 2, 17), (6, 15.0, 15.0, 1.0, 3, 18)]",87,2,2.0420000553131104,0.0
230,Experiment 3,5 Layers,12,18.0,"[[(0.0, 18.0)], [(12, 6.0)], [(15, 3.0)], [(15, 3.0)], [(0.0, 6.0), (10, 1), (13, 2), (17, 1.0)], [(0.0, 9.0), (15, 3.0)], [(0.0, 3.0), (6, 2), (9, 2), (13, 2), (16, 2.0)], [(0.0, 4.0), (6, 2), (10, 2), (16, 2.0)], [(0.0, 8.0), (9, 2), (12, 1), (16, 1)], [(0.0, 8.0)], [(0.0, 18.0)]]","[[18.0], [6.0], [3.0], [3.0], [6.0, 1, 2, 1.0], [9.0, 3.0], [3.0, 2, 2, 2, 2.0], [4.0, 2, 2, 2.0], [8.0, 2, 1, 1], [8.0], [18.0]]","[(0, 0.0, 0.0), (1, 12, 0.6666666666666666), (2, 15, 0.8333333333333334), (3, 15, 0.8333333333333334), (4, 8, 0.4444444444444444), (5, 6, 0.3333333333333333), (6, 7, 0.3888888888888889), (7, 8, 0.4444444444444444), (8, 6, 0.3333333333333333), (9, 10, 0.5555555555555556), (10, 0.0, 0.0)]","[(1, 12.0, 12.0, 1.0, 0, 12), (2, 15.0, 15.0, 1.0, 0, 15), (3, 15.0, 15.0, 1.0, 0, 15), (4, 8.0, 11.0, 0.7272727272727273, 6, 17), (5, 6.0, 6.0, 1.0, 9, 15), (6, 7.0, 13.0, 0.5384615384615384, 3, 16), (7, 8.0, 12.0, 0.6666666666666666, 4, 16), (8, 6.0, 10.0, 0.6, 8, 18), (9, 10.0, 10.0, 1.0, 8, 18)]",87,2,3.736999988555908,0.0
231,Experiment 3,6 Layers,12,14.0,"[[(0.0, 14.0)], [(6, 8.0)], [(2, 1), (6, 8.0)], [(4, 10.0)], [(0.0, 1.0), (7, 1), (11, 3.0)], [(0.0, 1.0), (9, 5.0)], [(0.0, 1.0), (11, 3.0)], [(0.0, 3.0), (6, 1), (10, 1), (12, 2.0)], [(0.0, 2.0), (4, 2), (8, 1), (13, 1.0)], [(0.0, 4.0), (7, 1), (10, 1), (12, 2.0)], [(0.0, 4.0)], [(0.0, 6.0), (7, 1), (9, 1)], [(0.0, 5.0), (11, 1)], [(0.0, 14.0)]]","[[14.0], [8.0], [1, 8.0], [10.0], [1.0, 1, 3.0], [1.0, 5.0], [1.0, 3.0], [3.0, 1, 1, 2.0], [2.0, 2, 1, 1.0], [4.0, 1, 1, 2.0], [4.0], [6.0, 1, 1], [5.0, 1], [14.0]]","[(0, 0.0, 0.0), (1, 6, 0.42857142857142855), (2, 5, 0.35714285714285715), (3, 4, 0.2857142857142857), (4, 9, 0.6428571428571429), (5, 8, 0.5714285714285714), (6, 10, 0.7142857142857143), (7, 7, 0.5), (8, 8, 0.5714285714285714), (9, 6, 0.42857142857142855), (10, 10, 0.7142857142857143), (11, 6, 0.42857142857142855), (12, 8, 0.5714285714285714), (13, 0.0, 0.0)]","[(1, 6.0, 6.0, 1.0, 0, 6), (2, 5.0, 6.0, 0.8333333333333334, 0, 6), (3, 4.0, 4.0, 1.0, 0, 4), (4, 9.0, 10.0, 0.9, 1, 11), (5, 8.0, 8.0, 1.0, 1, 9), (6, 10.0, 10.0, 1.0, 1, 11), (7, 7.0, 9.0, 0.7777777777777778, 3, 12), (8, 8.0, 11.0, 0.7272727272727273, 2, 13), (9, 6.0, 8.0, 0.75, 4, 12), (10, 10.0, 10.0, 1.0, 4, 14), (11, 6.0, 8.0, 0.75, 6, 14), (12, 8.0, 9.0, 0.8888888888888888, 5, 14)]",87,2,3.1459999084472656,0.0
232,Experiment 3,3 Layers,13,31.0,"[[(0.0, 31.0)], [(0.0, 31.0)], [(29, 2.0)], [(0.0, 31.0)], [(0.0, 31.0)]]","[[31.0], [], [2.0], [], [31.0]]","[(0, 0.0, 0.0), (1, 31, 1.0), (2, 29, 0.9354838709677419), (3, 31, 1.0), (4, 0.0, 0.0)]","[(1, 31.0, 31.0, 1.0, 0, 31), (2, 29.0, 29.0, 1.0, 0, 29), (3, 31.0, 31.0, 1.0, 0, 31)]",91,2,3.9030001163482666,0.0
233,Experiment 3,4 Layers,13,26.0,"[[(0.0, 26.0)], [(6, 1), (9, 2), (15, 11.0)], [(10, 16.0)], [(4, 2), (10, 16.0)], [(0.0, 2.0), (18, 2), (24, 2.0)], [(0.0, 2.0)], [(0.0, 2.0), (7, 1), (13, 1), (21, 5.0)], [(0.0, 26.0)]]","[[26.0], [1, 2, 11.0], [16.0], [2, 16.0], [2.0, 2, 2.0], [2.0], [2.0, 1, 1, 5.0], [26.0]]","[(0, 0.0, 0.0), (1, 12, 0.46153846153846156), (2, 10, 0.38461538461538464), (3, 8, 0.3076923076923077), (4, 20, 0.7692307692307693), (5, 24, 0.9230769230769231), (6, 17, 0.6538461538461539), (7, 0.0, 0.0)]","[(1, 12.0, 15.0, 0.8, 0, 15), (2, 10.0, 10.0, 1.0, 0, 10), (3, 8.0, 10.0, 0.8, 0, 10), (4, 20.0, 22.0, 0.9090909090909091, 2, 24), (5, 24.0, 24.0, 1.0, 2, 26), (6, 17.0, 19.0, 0.8947368421052632, 2, 21)]",91,2,0.7980000972747803,0.0
234,Experiment 3,5 Layers,13,21.0,"[[(0.0, 21.0)], [(2, 1), (11, 10.0)], [(12, 9.0)], [(6, 2), (10, 11.0)], [(0.0, 2.0), (20, 1.0)], [(0.0, 5.0), (20, 1.0)], [(0.0, 2.0), (3, 1), (13, 8.0)], [(0.0, 14.0), (15, 2), (19, 1)], [(0.0, 8.0), (14, 2), (17, 2)], [(0.0, 4.0), (5, 6), (15, 6.0)], [(0.0, 21.0)]]","[[21.0], [1, 10.0], [9.0], [2, 11.0], [2.0, 1.0], [5.0, 1.0], [2.0, 1, 8.0], [14.0, 2, 1], [8.0, 2, 2], [4.0, 6, 6.0], [21.0]]","[(0, 0.0, 0.0), (1, 10, 0.47619047619047616), (2, 12, 0.5714285714285714), (3, 8, 0.38095238095238093), (4, 18, 0.8571428571428571), (5, 15, 0.7142857142857143), (6, 10, 0.47619047619047616), (7, 4, 0.19047619047619047), (8, 9, 0.42857142857142855), (9, 5, 0.23809523809523808), (10, 0.0, 0.0)]","[(1, 10.0, 11.0, 0.9090909090909091, 0, 11), (2, 12.0, 12.0, 1.0, 0, 12), (3, 8.0, 10.0, 0.8, 0, 10), (4, 18.0, 18.0, 1.0, 2, 20), (5, 15.0, 15.0, 1.0, 5, 20), (6, 10.0, 11.0, 0.9090909090909091, 2, 13), (7, 4.0, 7.0, 0.5714285714285714, 14, 21), (8, 9.0, 13.0, 0.6923076923076923, 8, 21), (9, 5.0, 11.0, 0.45454545454545453, 4, 15)]",91,2,2.1570000648498535,0.0
235,Experiment 3,6 Layers,13,21.0,"[[(0.0, 21.0)], [(3, 1), (6, 15.0)], [(3, 1), (6, 1), (8, 13.0)], [(3, 2), (6, 15.0)], [(0.0, 1.0), (7, 3), (12, 9.0)], [(0.0, 1.0), (3, 2), (7, 1), (9, 2), (12, 9.0)], [(0.0, 3.0), (4, 17.0)], [(0.0, 2.0), (17, 4.0)], [(0.0, 2.0), (20, 1.0)], [(0.0, 3.0), (13, 8.0)], [(0.0, 11.0), (12, 1), (14, 1), (18, 2)], [(0.0, 12.0), (19, 2.0)], [(0.0, 8.0), (10, 3), (14, 1), (17, 4.0)], [(0.0, 21.0)]]","[[21.0], [1, 15.0], [1, 1, 13.0], [2, 15.0], [1.0, 3, 9.0], [1.0, 2, 1, 2, 9.0], [3.0, 17.0], [2.0, 4.0], [2.0, 1.0], [3.0, 8.0], [11.0, 1, 1, 2], [12.0, 2.0], [8.0, 3, 1, 4.0], [21.0]]","[(0, 0.0, 0.0), (1, 5, 0.23809523809523808), (2, 6, 0.2857142857142857), (3, 4, 0.19047619047619047), (4, 8, 0.38095238095238093), (5, 6, 0.2857142857142857), (6, 1, 0.047619047619047616), (7, 15, 0.7142857142857143), (8, 18, 0.8571428571428571), (9, 10, 0.47619047619047616), (10, 6, 0.2857142857142857), (11, 7, 0.3333333333333333), (12, 5, 0.23809523809523808), (13, 0.0, 0.0)]","[(1, 5.0, 6.0, 0.8333333333333334, 0, 6), (2, 6.0, 8.0, 0.75, 0, 8), (3, 4.0, 6.0, 0.6666666666666666, 0, 6), (4, 8.0, 11.0, 0.7272727272727273, 1, 12), (5, 6.0, 11.0, 0.5454545454545454, 1, 12), (6, 1.0, 1.0, 1.0, 3, 4), (7, 15.0, 15.0, 1.0, 2, 17), (8, 18.0, 18.0, 1.0, 2, 20), (9, 10.0, 10.0, 1.0, 3, 13), (10, 6.0, 10.0, 0.6, 11, 21), (11, 7.0, 7.0, 1.0, 12, 19), (12, 5.0, 9.0, 0.5555555555555556, 8, 17)]",91,2,2.23799991607666,0.0
236,Experiment 3,3 Layers,14,26.0,"[[(0.0, 26.0)], [(25, 1.0)], [(0.0, 26.0)], [(0.0, 26.0)], [(0.0, 26.0)]]","[[26.0], [1.0], [], [], [26.0]]","[(0, 0.0, 0.0), (1, 25, 0.9615384615384616), (2, 26, 1.0), (3, 26, 1.0), (4, 0.0, 0.0)]","[(1, 25.0, 25.0, 1.0, 0, 25), (2, 26.0, 26.0, 1.0, 0, 26), (3, 26.0, 26.0, 1.0, 0, 26)]",77,2,6.319000005722046,0.0
237,Experiment 3,4 Layers,14,17.0,"[[(0.0, 17.0)], [(11, 1), (15, 2.0)], [(15, 2.0)], [(14, 3.0)], [(0.0, 7.0)], [(0.0, 2.0), (14, 1)], [(0.0, 5.0), (8, 1), (16, 1.0)], [(0.0, 17.0)]]","[[17.0], [1, 2.0], [2.0], [3.0], [7.0], [2.0, 1], [5.0, 1, 1.0], [17.0]]","[(0, 0.0, 0.0), (1, 14, 0.8235294117647058), (2, 15, 0.8823529411764706), (3, 14, 0.8235294117647058), (4, 10, 0.5882352941176471), (5, 14, 0.8235294117647058), (6, 10, 0.5882352941176471), (7, 0.0, 0.0)]","[(1, 14.0, 15.0, 0.9333333333333333, 0, 15), (2, 15.0, 15.0, 1.0, 0, 15), (3, 14.0, 14.0, 1.0, 0, 14), (4, 10.0, 10.0, 1.0, 7, 17), (5, 14.0, 15.0, 0.9333333333333333, 2, 17), (6, 10.0, 11.0, 0.9090909090909091, 5, 16)]",77,2,4.138000011444092,0.0
238,Experiment 3,5 Layers,14,17.0,"[[(0.0, 17.0)], [(14, 3.0)], [(15, 2.0)], [(12, 1), (15, 2.0)], [(0.0, 3.0), (4, 3), (8, 1), (10, 3), (15, 2.0)], [(0.0, 7.0), (9, 1), (11, 4), (16, 1.0)], [(0.0, 4.0), (5, 3), (9, 1), (13, 2), (16, 1.0)], [(0.0, 6.0), (7, 6)], [(0.0, 9.0), (15, 1)], [(0.0, 8.0), (11, 1), (15, 1)], [(0.0, 17.0)]]","[[17.0], [3.0], [2.0], [1, 2.0], [3.0, 3, 1, 3, 2.0], [7.0, 1, 4, 1.0], [4.0, 3, 1, 2, 1.0], [6.0, 6], [9.0, 1], [8.0, 1, 1], [17.0]]","[(0, 0.0, 0.0), (1, 14, 0.8235294117647058), (2, 15, 0.8823529411764706), (3, 14, 0.8235294117647058), (4, 5, 0.29411764705882354), (5, 4, 0.23529411764705882), (6, 6, 0.35294117647058826), (7, 5, 0.29411764705882354), (8, 7, 0.4117647058823529), (9, 7, 0.4117647058823529), (10, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 15.0, 15.0, 1.0, 0, 15), (3, 14.0, 15.0, 0.9333333333333333, 0, 15), (4, 5.0, 12.0, 0.4166666666666667, 3, 15), (5, 4.0, 9.0, 0.4444444444444444, 7, 16), (6, 6.0, 12.0, 0.5, 4, 16), (7, 5.0, 11.0, 0.45454545454545453, 6, 17), (8, 7.0, 8.0, 0.875, 9, 17), (9, 7.0, 9.0, 0.7777777777777778, 8, 17)]",77,2,2.8289999961853027,0.0
239,Experiment 3,6 Layers,14,11.0,"[[(0.0, 11.0)], [(8, 3.0)], [(8, 3.0)], [(8, 3.0)], [(0.0, 2.0), (9, 2.0)], [(0.0, 1.0), (3, 1), (6, 2), (9, 2.0)], [(0.0, 2.0), (9, 2.0)], [(0.0, 4.0), (10, 1.0)], [(0.0, 4.0), (5, 1), (8, 1), (10, 1.0)], [(0.0, 3.0), (5, 1), (7, 1), (10, 1.0)], [(0.0, 5.0)], [(0.0, 5.0)], [(0.0, 4.0)], [(0.0, 11.0)]]","[[11.0], [3.0], [3.0], [3.0], [2.0, 2.0], [1.0, 1, 2, 2.0], [2.0, 2.0], [4.0, 1.0], [4.0, 1, 1, 1.0], [3.0, 1, 1, 1.0], [5.0], [5.0], [4.0], [11.0]]","[(0, 0.0, 0.0), (1, 8, 0.7272727272727273), (2, 8, 0.7272727272727273), (3, 8, 0.7272727272727273), (4, 7, 0.6363636363636364), (5, 5, 0.45454545454545453), (6, 7, 0.6363636363636364), (7, 6, 0.5454545454545454), (8, 4, 0.36363636363636365), (9, 5, 0.45454545454545453), (10, 6, 0.5454545454545454), (11, 6, 0.5454545454545454), (12, 7, 0.6363636363636364), (13, 0.0, 0.0)]","[(1, 8.0, 8.0, 1.0, 0, 8), (2, 8.0, 8.0, 1.0, 0, 8), (3, 8.0, 8.0, 1.0, 0, 8), (4, 7.0, 7.0, 1.0, 2, 9), (5, 5.0, 8.0, 0.625, 1, 9), (6, 7.0, 7.0, 1.0, 2, 9), (7, 6.0, 6.0, 1.0, 4, 10), (8, 4.0, 6.0, 0.6666666666666666, 4, 10), (9, 5.0, 7.0, 0.7142857142857143, 3, 10), (10, 6.0, 6.0, 1.0, 5, 11), (11, 6.0, 6.0, 1.0, 5, 11), (12, 7.0, 7.0, 1.0, 4, 11)]",77,2,3.3389999866485596,0.0
240,Experiment 3,3 Layers,15,29.0,"[[(0.0, 29.0)], [(0.0, 29.0)], [(0.0, 29.0)], [(0.0, 29.0)], [(0.0, 29.0)]]","[[29.0], [], [], [], [29.0]]","[(0, 0.0, 0.0), (1, 29, 1.0), (2, 29, 1.0), (3, 29, 1.0), (4, 0.0, 0.0)]","[(1, 29.0, 29.0, 1.0, 0, 29), (2, 29.0, 29.0, 1.0, 0, 29), (3, 29.0, 29.0, 1.0, 0, 29)]",87,2,3.0209999084472656,0.0
