,experiment,experiment_version,experiment_index,makespan,downtime_over_makespan,downtime_per_machine,usage,active_usage,total_work_content,status,runtime,gap
275,Experiment 4,6 Layers-Batch Size = 45,22,55.0,"[[(0.0, 55.0)], [(13, 6), (20, 35.0)], [(8, 1), (13, 1), (18, 37.0)], [(15, 40.0)], [(0.0, 1.0), (2, 1), (10, 1), (15, 1), (20, 1), (22, 33.0)], [(0.0, 1.0), (2, 1), (6, 1), (15, 1), (19, 1), (21, 5), (27, 1), (29, 26.0)], [(0.0, 2.0), (5, 1), (8, 2), (11, 1), (13, 2), (16, 2), (20, 35.0)], [(0.0, 2.0), (3, 1), (5, 2), (17, 1), (20, 7), (28, 2), (33, 22.0)], [(0.0, 2.0), (3, 1), (5, 1), (8, 1), (10, 1), (13, 1), (21, 3), (25, 1), (28, 8), (37, 18.0)], [(0.0, 4.0), (9, 2), (12, 2), (19, 2), (23, 1), (25, 30.0)], [(0.0, 3.0)], [(0.0, 3.0), (47, 3), (54, 1.0)], [(0.0, 8.0), (14, 2), (28, 1), (31, 2), (35, 4), (40, 5), (47, 8.0)], [(0.0, 55.0)]]","[[55.0], [6, 35.0], [1, 1, 37.0], [40.0], [1.0, 1, 1, 1, 1, 33.0], [1.0, 1, 1, 1, 1, 5, 1, 26.0], [2.0, 1, 2, 1, 2, 2, 35.0], [2.0, 1, 2, 1, 7, 2, 22.0], [2.0, 1, 1, 1, 1, 1, 3, 1, 8, 18.0], [4.0, 2, 2, 2, 1, 30.0], [3.0], [3.0, 3, 1.0], [8.0, 2, 1, 2, 4, 5, 8.0], [55.0]]","[(0, 0.0, 0.0), (1, 14, 0.2545454545454545), (2, 16, 0.2909090909090909), (3, 15, 0.2727272727272727), (4, 17, 0.3090909090909091), (5, 18, 0.32727272727272727), (6, 10, 0.18181818181818182), (7, 18, 0.32727272727272727), (8, 18, 0.32727272727272727), (9, 14, 0.2545454545454545), (10, 52, 0.9454545454545454), (11, 48, 0.8727272727272727), (12, 25, 0.45454545454545453), (13, 0.0, 0.0)]","[(1, 14.0, 20.0, 0.7, 0, 20), (2, 16.0, 18.0, 0.8888888888888888, 0, 18), (3, 15.0, 15.0, 1.0, 0, 15), (4, 17.0, 21.0, 0.8095238095238095, 1, 22), (5, 18.0, 28.0, 0.6428571428571429, 1, 29), (6, 10.0, 18.0, 0.5555555555555556, 2, 20), (7, 18.0, 31.0, 0.5806451612903226, 2, 33), (8, 18.0, 35.0, 0.5142857142857142, 2, 37), (9, 14.0, 21.0, 0.6666666666666666, 4, 25), (10, 52.0, 52.0, 1.0, 3, 55), (11, 48.0, 51.0, 0.9411764705882353, 3, 54), (12, 25.0, 39.0, 0.6410256410256411, 8, 47)]",265,2,34.569000005722046,0.0
276,Experiment 4,3 Layers-Batch Size = 15,23,27.0,"[[(0.0, 27.0)], [(0.0, 27.0)], [(5, 1)], [(0.0, 27.0)], [(0.0, 27.0)]]","[[27.0], [], [1], [], [27.0]]","[(0, 0.0, 0.0), (1, 27, 1.0), (2, 26, 0.9629629629629629), (3, 27, 1.0), (4, 0.0, 0.0)]","[(1, 27.0, 27.0, 1.0, 0, 27), (2, 26.0, 27.0, 0.9629629629629629, 0, 27), (3, 27.0, 27.0, 1.0, 0, 27)]",80,2,2.815999984741211,0.0
277,Experiment 4,3 Layers-Batch Size = 30,23,57.0,"[[(0.0, 57.0)], [(0.0, 57.0)], [(49, 1), (56, 1.0)], [(0.0, 57.0)], [(0.0, 57.0)]]","[[57.0], [], [1, 1.0], [], [57.0]]","[(0, 0.0, 0.0), (1, 57, 1.0), (2, 55, 0.9649122807017544), (3, 57, 1.0), (4, 0.0, 0.0)]","[(1, 57.0, 57.0, 1.0, 0, 57), (2, 55.0, 56.0, 0.9821428571428571, 0, 56), (3, 57.0, 57.0, 1.0, 0, 57)]",169,2,46.28400015830994,0.0
278,Experiment 4,3 Layers-Batch Size = 45,23,87.0,"[[(0.0, 87.0)], [(0.0, 87.0)], [(0.0, 87.0)], [(0.0, 87.0)], [(0.0, 87.0)]]","[[87.0], [], [], [], [87.0]]","[(0, 0.0, 0.0), (1, 87, 1.0), (2, 87, 1.0), (3, 87, 1.0), (4, 0.0, 0.0)]","[(1, 87.0, 87.0, 1.0, 0, 87), (2, 87.0, 87.0, 1.0, 0, 87), (3, 87.0, 87.0, 1.0, 0, 87)]",261,2,565.4949998855591,0.0
279,Experiment 4,4 Layers-Batch Size = 15,23,18.0,"[[(0.0, 18.0)], [(15, 3.0)], [(16, 2.0)], [(16, 2.0)], [(0.0, 4.0), (13, 2)], [(0.0, 4.0), (6, 2), (12, 1)], [(0.0, 2.0), (7, 2)], [(0.0, 18.0)]]","[[18.0], [3.0], [2.0], [2.0], [4.0, 2], [4.0, 2, 1], [2.0, 2], [18.0]]","[(0, 0.0, 0.0), (1, 15, 0.8333333333333334), (2, 16, 0.8888888888888888), (3, 16, 0.8888888888888888), (4, 12, 0.6666666666666666), (5, 11, 0.6111111111111112), (6, 14, 0.7777777777777778), (7, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 16.0, 16.0, 1.0, 0, 16), (3, 16.0, 16.0, 1.0, 0, 16), (4, 12.0, 14.0, 0.8571428571428571, 4, 18), (5, 11.0, 14.0, 0.7857142857142857, 4, 18), (6, 14.0, 16.0, 0.875, 2, 18)]",84,2,1.8970000743865967,0.0
280,Experiment 4,4 Layers-Batch Size = 30,23,32.0,"[[(0.0, 32.0)], [(22, 2), (28, 4.0)], [(6, 1), (18, 1), (27, 5.0)], [(20, 1), (27, 5.0)], [(0.0, 2.0)], [(0.0, 3.0), (9, 1), (13, 1), (16, 1), (21, 2), (27, 1)], [(0.0, 2.0)], [(0.0, 32.0)]]","[[32.0], [2, 4.0], [1, 1, 5.0], [1, 5.0], [2.0], [3.0, 1, 1, 1, 2, 1], [2.0], [32.0]]","[(0, 0.0, 0.0), (1, 26, 0.8125), (2, 25, 0.78125), (3, 26, 0.8125), (4, 30, 0.9375), (5, 23, 0.71875), (6, 30, 0.9375), (7, 0.0, 0.0)]","[(1, 26.0, 28.0, 0.9285714285714286, 0, 28), (2, 25.0, 27.0, 0.9259259259259259, 0, 27), (3, 26.0, 27.0, 0.9629629629629629, 0, 27), (4, 30.0, 30.0, 1.0, 2, 32), (5, 23.0, 29.0, 0.7931034482758621, 3, 32), (6, 30.0, 30.0, 1.0, 2, 32)]",160,2,10.651000022888184,0.0
281,Experiment 4,4 Layers-Batch Size = 45,23,66.0,"[[(0.0, 66.0)], [(21, 1), (26, 2), (31, 35.0)], [(64, 2.0)], [(64, 2.0)], [(0.0, 8.0), (11, 1), (15, 3), (21, 3), (27, 4), (43, 23.0)], [(0.0, 4.0), (6, 2), (10, 6), (18, 2), (22, 1), (25, 1), (28, 1), (31, 1), (34, 5), (43, 1), (46, 1), (55, 1)], [(0.0, 2.0), (5, 2), (10, 3), (15, 1), (21, 1), (25, 8), (38, 4), (44, 1), (49, 3), (56, 1), (59, 1)], [(0.0, 66.0)]]","[[66.0], [1, 2, 35.0], [2.0], [2.0], [8.0, 1, 3, 3, 4, 23.0], [4.0, 2, 6, 2, 1, 1, 1, 1, 5, 1, 1, 1], [2.0, 2, 3, 1, 1, 8, 4, 1, 3, 1, 1], [66.0]]","[(0, 0.0, 0.0), (1, 28, 0.42424242424242425), (2, 64, 0.9696969696969697), (3, 64, 0.9696969696969697), (4, 24, 0.36363636363636365), (5, 40, 0.6060606060606061), (6, 39, 0.5909090909090909), (7, 0.0, 0.0)]","[(1, 28.0, 31.0, 0.9032258064516129, 0, 31), (2, 64.0, 64.0, 1.0, 0, 64), (3, 64.0, 64.0, 1.0, 0, 64), (4, 24.0, 35.0, 0.6857142857142857, 8, 43), (5, 40.0, 62.0, 0.6451612903225806, 4, 66), (6, 39.0, 64.0, 0.609375, 2, 66)]",259,2,34.27400016784668,0.0
282,Experiment 4,5 Layers-Batch Size = 15,23,22.0,"[[(0.0, 22.0)], [(6, 1), (9, 1), (16, 6.0)], [(20, 2.0)], [(20, 2.0)], [(0.0, 5.0), (7, 10), (19, 3.0)], [(0.0, 4.0), (5, 1), (8, 8), (19, 1), (21, 1.0)], [(0.0, 4.0), (5, 3), (9, 1), (12, 1), (17, 3), (21, 1.0)], [(0.0, 11.0), (12, 9)], [(0.0, 7.0), (8, 5), (15, 1)], [(0.0, 12.0), (13, 5), (19, 1)], [(0.0, 22.0)]]","[[22.0], [1, 1, 6.0], [2.0], [2.0], [5.0, 10, 3.0], [4.0, 1, 8, 1, 1.0], [4.0, 3, 1, 1, 3, 1.0], [11.0, 9], [7.0, 5, 1], [12.0, 5, 1], [22.0]]","[(0, 0.0, 0.0), (1, 14, 0.6363636363636364), (2, 20, 0.9090909090909091), (3, 20, 0.9090909090909091), (4, 4, 0.18181818181818182), (5, 7, 0.3181818181818182), (6, 9, 0.4090909090909091), (7, 2, 0.09090909090909091), (8, 9, 0.4090909090909091), (9, 4, 0.18181818181818182), (10, 0.0, 0.0)]","[(1, 14.0, 16.0, 0.875, 0, 16), (2, 20.0, 20.0, 1.0, 0, 20), (3, 20.0, 20.0, 1.0, 0, 20), (4, 4.0, 14.0, 0.2857142857142857, 5, 19), (5, 7.0, 17.0, 0.4117647058823529, 4, 21), (6, 9.0, 17.0, 0.5294117647058824, 4, 21), (7, 2.0, 11.0, 0.18181818181818182, 11, 22), (8, 9.0, 15.0, 0.6, 7, 22), (9, 4.0, 10.0, 0.4, 12, 22)]",89,2,1.5049998760223389,0.0
283,Experiment 4,5 Layers-Batch Size = 30,23,36.0,"[[(0.0, 36.0)], [(33, 3.0)], [(33, 3.0)], [(34, 2.0)], [(0.0, 10.0), (14, 1), (17, 1), (22, 2), (26, 2), (32, 1), (35, 1.0)], [(0.0, 15.0), (23, 1), (26, 1), (28, 1), (32, 1), (35, 1.0)], [(0.0, 12.0), (14, 3), (19, 1), (22, 6), (35, 1.0)], [(0.0, 27.0), (28, 1)], [(0.0, 19.0), (20, 1), (22, 1), (25, 1), (28, 1)], [(0.0, 20.0), (21, 6), (28, 1)], [(0.0, 36.0)]]","[[36.0], [3.0], [3.0], [2.0], [10.0, 1, 1, 2, 2, 1, 1.0], [15.0, 1, 1, 1, 1, 1.0], [12.0, 3, 1, 6, 1.0], [27.0, 1], [19.0, 1, 1, 1, 1], [20.0, 6, 1], [36.0]]","[(0, 0.0, 0.0), (1, 33, 0.9166666666666666), (2, 33, 0.9166666666666666), (3, 34, 0.9444444444444444), (4, 18, 0.5), (5, 16, 0.4444444444444444), (6, 13, 0.3611111111111111), (7, 8, 0.2222222222222222), (8, 13, 0.3611111111111111), (9, 9, 0.25), (10, 0.0, 0.0)]","[(1, 33.0, 33.0, 1.0, 0, 33), (2, 33.0, 33.0, 1.0, 0, 33), (3, 34.0, 34.0, 1.0, 0, 34), (4, 18.0, 25.0, 0.72, 10, 35), (5, 16.0, 20.0, 0.8, 15, 35), (6, 13.0, 23.0, 0.5652173913043478, 12, 35), (7, 8.0, 9.0, 0.8888888888888888, 27, 36), (8, 13.0, 17.0, 0.7647058823529411, 19, 36), (9, 9.0, 16.0, 0.5625, 20, 36)]",177,2,36.41000008583069,0.0
284,Experiment 4,5 Layers-Batch Size = 45,23,46.0,"[[(0.0, 46.0)], [(43, 3.0)], [(44, 2.0)], [(44, 2.0)], [(0.0, 3.0), (5, 1), (8, 2), (14, 1), (17, 1), (22, 3), (27, 2), (37, 1), (40, 1), (45, 1.0)], [(0.0, 7.0), (9, 4), (17, 2), (20, 1), (24, 2), (28, 1), (31, 2), (34, 1), (36, 2), (43, 1), (45, 1.0)], [(0.0, 4.0), (6, 1), (13, 3), (19, 8), (38, 1), (42, 2), (45, 1.0)], [(0.0, 8.0), (9, 7), (17, 1), (19, 1), (21, 1), (23, 1), (25, 4), (33, 1), (38, 1), (42, 1)], [(0.0, 20.0), (21, 3), (25, 4), (30, 6), (39, 2)], [(0.0, 16.0), (17, 8), (26, 1), (28, 2), (31, 1), (33, 1), (35, 2), (42, 1)], [(0.0, 46.0)]]","[[46.0], [3.0], [2.0], [2.0], [3.0, 1, 2, 1, 1, 3, 2, 1, 1, 1.0], [7.0, 4, 2, 1, 2, 1, 2, 1, 2, 1, 1.0], [4.0, 1, 3, 8, 1, 2, 1.0], [8.0, 7, 1, 1, 1, 1, 4, 1, 1, 1], [20.0, 3, 4, 6, 2], [16.0, 8, 1, 2, 1, 1, 2, 1], [46.0]]","[(0, 0.0, 0.0), (1, 43, 0.9347826086956522), (2, 44, 0.9565217391304348), (3, 44, 0.9565217391304348), (4, 30, 0.6521739130434783), (5, 22, 0.4782608695652174), (6, 26, 0.5652173913043478), (7, 20, 0.43478260869565216), (8, 11, 0.2391304347826087), (9, 14, 0.30434782608695654), (10, 0.0, 0.0)]","[(1, 43.0, 43.0, 1.0, 0, 43), (2, 44.0, 44.0, 1.0, 0, 44), (3, 44.0, 44.0, 1.0, 0, 44), (4, 30.0, 42.0, 0.7142857142857143, 3, 45), (5, 22.0, 38.0, 0.5789473684210527, 7, 45), (6, 26.0, 41.0, 0.6341463414634146, 4, 45), (7, 20.0, 38.0, 0.5263157894736842, 8, 46), (8, 11.0, 26.0, 0.4230769230769231, 20, 46), (9, 14.0, 30.0, 0.4666666666666667, 16, 46)]",254,2,130.12700009346008,0.0
285,Experiment 4,6 Layers-Batch Size = 15,23,15.0,"[[(0.0, 15.0)], [(7, 8.0)], [(12, 3.0)], [(12, 3.0)], [(0.0, 1.0), (3, 1), (9, 6.0)], [(0.0, 3.0), (5, 1), (8, 2), (11, 1), (13, 2.0)], [(0.0, 2.0), (3, 2), (9, 1), (11, 1), (13, 2.0)], [(0.0, 3.0), (7, 1), (10, 2), (14, 1.0)], [(0.0, 5.0), (14, 1.0)], [(0.0, 7.0), (11, 2), (14, 1.0)], [(0.0, 7.0), (8, 2), (12, 2)], [(0.0, 7.0), (10, 1), (12, 2)], [(0.0, 7.0), (8, 2)], [(0.0, 15.0)]]","[[15.0], [8.0], [3.0], [3.0], [1.0, 1, 6.0], [3.0, 1, 2, 1, 2.0], [2.0, 2, 1, 1, 2.0], [3.0, 1, 2, 1.0], [5.0, 1.0], [7.0, 2, 1.0], [7.0, 2, 2], [7.0, 1, 2], [7.0, 2], [15.0]]","[(0, 0.0, 0.0), (1, 7, 0.4666666666666667), (2, 12, 0.8), (3, 12, 0.8), (4, 7, 0.4666666666666667), (5, 6, 0.4), (6, 7, 0.4666666666666667), (7, 8, 0.5333333333333333), (8, 9, 0.6), (9, 5, 0.3333333333333333), (10, 4, 0.26666666666666666), (11, 5, 0.3333333333333333), (12, 6, 0.4), (13, 0.0, 0.0)]","[(1, 7.0, 7.0, 1.0, 0, 7), (2, 12.0, 12.0, 1.0, 0, 12), (3, 12.0, 12.0, 1.0, 0, 12), (4, 7.0, 8.0, 0.875, 1, 9), (5, 6.0, 10.0, 0.6, 3, 13), (6, 7.0, 11.0, 0.6363636363636364, 2, 13), (7, 8.0, 11.0, 0.7272727272727273, 3, 14), (8, 9.0, 9.0, 1.0, 5, 14), (9, 5.0, 7.0, 0.7142857142857143, 7, 14), (10, 4.0, 8.0, 0.5, 7, 15), (11, 5.0, 8.0, 0.625, 7, 15), (12, 6.0, 8.0, 0.75, 7, 15)]",88,2,2.3439998626708984,0.0
286,Experiment 4,6 Layers-Batch Size = 30,23,23.0,"[[(0.0, 23.0)], [(13, 10.0)], [(13, 10.0)], [(8, 2), (13, 3), (17, 6.0)], [(0.0, 1.0), (20, 3.0)], [(0.0, 1.0), (19, 4.0)], [(0.0, 1.0), (5, 1), (7, 1), (12, 1), (14, 3), (18, 5.0)], [(0.0, 3.0), (21, 2.0)], [(0.0, 3.0), (21, 2.0)], [(0.0, 2.0), (22, 1.0)], [(0.0, 4.0), (6, 1), (8, 5), (14, 1), (18, 1)], [(0.0, 7.0), (8, 1), (10, 1), (14, 2)], [(0.0, 8.0), (9, 3), (13, 2), (16, 2), (19, 1)], [(0.0, 23.0)]]","[[23.0], [10.0], [10.0], [2, 3, 6.0], [1.0, 3.0], [1.0, 4.0], [1.0, 1, 1, 1, 3, 5.0], [3.0, 2.0], [3.0, 2.0], [2.0, 1.0], [4.0, 1, 5, 1, 1], [7.0, 1, 1, 2], [8.0, 3, 2, 2, 1], [23.0]]","[(0, 0.0, 0.0), (1, 13, 0.5652173913043478), (2, 13, 0.5652173913043478), (3, 12, 0.5217391304347826), (4, 19, 0.8260869565217391), (5, 18, 0.782608695652174), (6, 11, 0.4782608695652174), (7, 18, 0.782608695652174), (8, 18, 0.782608695652174), (9, 20, 0.8695652173913043), (10, 11, 0.4782608695652174), (11, 12, 0.5217391304347826), (12, 7, 0.30434782608695654), (13, 0.0, 0.0)]","[(1, 13.0, 13.0, 1.0, 0, 13), (2, 13.0, 13.0, 1.0, 0, 13), (3, 12.0, 17.0, 0.7058823529411765, 0, 17), (4, 19.0, 19.0, 1.0, 1, 20), (5, 18.0, 18.0, 1.0, 1, 19), (6, 11.0, 17.0, 0.6470588235294118, 1, 18), (7, 18.0, 18.0, 1.0, 3, 21), (8, 18.0, 18.0, 1.0, 3, 21), (9, 20.0, 20.0, 1.0, 2, 22), (10, 11.0, 19.0, 0.5789473684210527, 4, 23), (11, 12.0, 16.0, 0.75, 7, 23), (12, 7.0, 15.0, 0.4666666666666667, 8, 23)]",172,2,32.805999994277954,0.0
287,Experiment 4,6 Layers-Batch Size = 45,23,33.0,"[[(0.0, 33.0)], [(2, 1), (21, 2), (24, 9.0)], [(14, 19.0)], [(13, 9), (23, 10.0)], [(0.0, 1.0), (14, 3), (30, 3.0)], [(0.0, 1.0), (5, 1), (18, 1), (23, 3), (28, 5.0)], [(0.0, 1.0), (2, 1), (15, 1), (19, 2), (22, 6), (29, 4.0)], [(0.0, 2.0), (32, 1.0)], [(0.0, 3.0), (31, 2.0)], [(0.0, 2.0), (32, 1.0)], [(0.0, 8.0), (11, 3), (15, 2), (19, 1)], [(0.0, 5.0), (6, 3), (10, 4), (17, 2), (22, 2), (26, 2), (31, 1)], [(0.0, 5.0), (6, 5), (12, 8), (22, 1), (24, 2)], [(0.0, 33.0)]]","[[33.0], [1, 2, 9.0], [19.0], [9, 10.0], [1.0, 3, 3.0], [1.0, 1, 1, 3, 5.0], [1.0, 1, 1, 2, 6, 4.0], [2.0, 1.0], [3.0, 2.0], [2.0, 1.0], [8.0, 3, 2, 1], [5.0, 3, 4, 2, 2, 2, 1], [5.0, 5, 8, 1, 2], [33.0]]","[(0, 0.0, 0.0), (1, 21, 0.6363636363636364), (2, 14, 0.42424242424242425), (3, 14, 0.42424242424242425), (4, 26, 0.7878787878787878), (5, 22, 0.6666666666666666), (6, 18, 0.5454545454545454), (7, 30, 0.9090909090909091), (8, 28, 0.8484848484848485), (9, 30, 0.9090909090909091), (10, 19, 0.5757575757575758), (11, 14, 0.42424242424242425), (12, 12, 0.36363636363636365), (13, 0.0, 0.0)]","[(1, 21.0, 24.0, 0.875, 0, 24), (2, 14.0, 14.0, 1.0, 0, 14), (3, 14.0, 23.0, 0.6086956521739131, 0, 23), (4, 26.0, 29.0, 0.896551724137931, 1, 30), (5, 22.0, 27.0, 0.8148148148148148, 1, 28), (6, 18.0, 28.0, 0.6428571428571429, 1, 29), (7, 30.0, 30.0, 1.0, 2, 32), (8, 28.0, 28.0, 1.0, 3, 31), (9, 30.0, 30.0, 1.0, 2, 32), (10, 19.0, 25.0, 0.76, 8, 33), (11, 14.0, 28.0, 0.5, 5, 33), (12, 12.0, 28.0, 0.42857142857142855, 5, 33)]",248,2,116.80100011825562,0.0
288,Experiment 4,3 Layers-Batch Size = 15,24,30.0,"[[(0.0, 30.0)], [(28, 2.0)], [(0.0, 30.0)], [(0.0, 30.0)], [(0.0, 30.0)]]","[[30.0], [2.0], [], [], [30.0]]","[(0, 0.0, 0.0), (1, 28, 0.9333333333333333), (2, 30, 1.0), (3, 30, 1.0), (4, 0.0, 0.0)]","[(1, 28.0, 28.0, 1.0, 0, 28), (2, 30.0, 30.0, 1.0, 0, 30), (3, 30.0, 30.0, 1.0, 0, 30)]",88,2,4.646000146865845,0.0
289,Experiment 4,3 Layers-Batch Size = 30,24,56.0,"[[(0.0, 56.0)], [(49, 1)], [(0.0, 56.0)], [(0.0, 56.0)], [(0.0, 56.0)]]","[[56.0], [1], [], [], [56.0]]","[(0, 0.0, 0.0), (1, 55, 0.9821428571428571), (2, 56, 1.0), (3, 56, 1.0), (4, 0.0, 0.0)]","[(1, 55.0, 56.0, 0.9821428571428571, 0, 56), (2, 56.0, 56.0, 1.0, 0, 56), (3, 56.0, 56.0, 1.0, 0, 56)]",167,2,37.603999853134155,0.0
290,Experiment 4,3 Layers-Batch Size = 45,24,84.0,"[[(0.0, 84.0)], [(16, 1)], [(78, 1)], [(0.0, 84.0)], [(0.0, 84.0)]]","[[84.0], [1], [1], [], [84.0]]","[(0, 0.0, 0.0), (1, 83, 0.9880952380952381), (2, 83, 0.9880952380952381), (3, 84, 1.0), (4, 0.0, 0.0)]","[(1, 83.0, 84.0, 0.9880952380952381, 0, 84), (2, 83.0, 84.0, 0.9880952380952381, 0, 84), (3, 84.0, 84.0, 1.0, 0, 84)]",250,9,1800.0520000457764,0.4642857142857142
291,Experiment 4,4 Layers-Batch Size = 15,24,17.0,"[[(0.0, 17.0)], [(14, 3.0)], [(11, 1), (14, 3.0)], [(13, 4.0)], [(0.0, 2.0)], [(0.0, 2.0)], [(0.0, 4.0)], [(0.0, 17.0)]]","[[17.0], [3.0], [1, 3.0], [4.0], [2.0], [2.0], [4.0], [17.0]]","[(0, 0.0, 0.0), (1, 14, 0.8235294117647058), (2, 13, 0.7647058823529411), (3, 13, 0.7647058823529411), (4, 15, 0.8823529411764706), (5, 15, 0.8823529411764706), (6, 13, 0.7647058823529411), (7, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 13.0, 14.0, 0.9285714285714286, 0, 14), (3, 13.0, 13.0, 1.0, 0, 13), (4, 15.0, 15.0, 1.0, 2, 17), (5, 15.0, 15.0, 1.0, 2, 17), (6, 13.0, 13.0, 1.0, 4, 17)]",83,2,2.182000160217285,0.0
292,Experiment 4,4 Layers-Batch Size = 30,24,38.0,"[[(0.0, 38.0)], [(6, 2), (20, 3), (25, 2), (31, 7.0)], [(13, 3), (20, 1), (27, 3), (32, 6.0)], [(19, 19.0)], [(0.0, 2.0), (11, 3)], [(0.0, 2.0)], [(0.0, 4.0), (6, 4), (19, 1), (29, 9.0)], [(0.0, 38.0)]]","[[38.0], [2, 3, 2, 7.0], [3, 1, 3, 6.0], [19.0], [2.0, 3], [2.0], [4.0, 4, 1, 9.0], [38.0]]","[(0, 0.0, 0.0), (1, 24, 0.631578947368421), (2, 25, 0.6578947368421053), (3, 19, 0.5), (4, 33, 0.868421052631579), (5, 36, 0.9473684210526315), (6, 20, 0.5263157894736842), (7, 0.0, 0.0)]","[(1, 24.0, 31.0, 0.7741935483870968, 0, 31), (2, 25.0, 32.0, 0.78125, 0, 32), (3, 19.0, 19.0, 1.0, 0, 19), (4, 33.0, 36.0, 0.9166666666666666, 2, 38), (5, 36.0, 36.0, 1.0, 2, 38), (6, 20.0, 25.0, 0.8, 4, 29)]",157,2,7.322999954223633,0.0
293,Experiment 4,4 Layers-Batch Size = 45,24,50.0,"[[(0.0, 50.0)], [(48, 2.0)], [(28, 1), (47, 3.0)], [(48, 2.0)], [(0.0, 2.0), (24, 1), (28, 1)], [(0.0, 13.0), (16, 3), (28, 1)], [(0.0, 5.0), (10, 1), (13, 2), (27, 4), (35, 1), (41, 1), (44, 1)], [(0.0, 50.0)]]","[[50.0], [2.0], [1, 3.0], [2.0], [2.0, 1, 1], [13.0, 3, 1], [5.0, 1, 2, 4, 1, 1, 1], [50.0]]","[(0, 0.0, 0.0), (1, 48, 0.96), (2, 46, 0.92), (3, 48, 0.96), (4, 46, 0.92), (5, 33, 0.66), (6, 35, 0.7), (7, 0.0, 0.0)]","[(1, 48.0, 48.0, 1.0, 0, 48), (2, 46.0, 47.0, 0.9787234042553191, 0, 47), (3, 48.0, 48.0, 1.0, 0, 48), (4, 46.0, 48.0, 0.9583333333333334, 2, 50), (5, 33.0, 37.0, 0.8918918918918919, 13, 50), (6, 35.0, 45.0, 0.7777777777777778, 5, 50)]",256,2,247.77500009536743,0.0
294,Experiment 4,5 Layers-Batch Size = 15,24,26.0,"[[(0.0, 26.0)], [(24, 2.0)], [(4, 1), (8, 1), (12, 14.0)], [(20, 6.0)], [(0.0, 3.0), (6, 6), (13, 4), (22, 4.0)], [(0.0, 26.0)], [(0.0, 6.0), (7, 1), (10, 1), (12, 1), (17, 2), (20, 4), (25, 1.0)], [(0.0, 5.0), (7, 2), (10, 2), (13, 9), (23, 1), (25, 1.0)], [(0.0, 10.0), (11, 9), (21, 5.0)], [(0.0, 15.0), (19, 2), (23, 2)], [(0.0, 26.0)]]","[[26.0], [2.0], [1, 1, 14.0], [6.0], [3.0, 6, 4, 4.0], [26.0], [6.0, 1, 1, 1, 2, 4, 1.0], [5.0, 2, 2, 9, 1, 1.0], [10.0, 9, 5.0], [15.0, 2, 2], [26.0]]","[(0, 0.0, 0.0), (1, 24, 0.9230769230769231), (2, 10, 0.38461538461538464), (3, 20, 0.7692307692307693), (4, 9, 0.34615384615384615), (5, 0.0, 0.0), (6, 10, 0.38461538461538464), (7, 6, 0.23076923076923078), (8, 2, 0.07692307692307693), (9, 7, 0.2692307692307692), (10, 0.0, 0.0)]","[(1, 24.0, 24.0, 1.0, 0, 24), (2, 10.0, 12.0, 0.8333333333333334, 0, 12), (3, 20.0, 20.0, 1.0, 0, 20), (4, 9.0, 19.0, 0.47368421052631576, 3, 22), (6, 10.0, 19.0, 0.5263157894736842, 6, 25), (7, 6.0, 20.0, 0.3, 5, 25), (8, 2.0, 11.0, 0.18181818181818182, 10, 21), (9, 7.0, 11.0, 0.6363636363636364, 15, 26)]",88,2,1.684000015258789,0.0
295,Experiment 4,5 Layers-Batch Size = 30,24,28.0,"[[(0.0, 28.0)], [(24, 4.0)], [(25, 3.0)], [(25, 3.0)], [(0.0, 2.0), (10, 1), (13, 1), (27, 1.0)], [(0.0, 2.0), (4, 2), (18, 2), (24, 1), (27, 1.0)], [(0.0, 4.0), (6, 7), (15, 2), (20, 1), (24, 1), (27, 1.0)], [(0.0, 12.0), (13, 3), (18, 1), (25, 1)], [(0.0, 13.0), (15, 1), (21, 1)], [(0.0, 20.0), (21, 1), (24, 1)], [(0.0, 28.0)]]","[[28.0], [4.0], [3.0], [3.0], [2.0, 1, 1, 1.0], [2.0, 2, 2, 1, 1.0], [4.0, 7, 2, 1, 1, 1.0], [12.0, 3, 1, 1], [13.0, 1, 1], [20.0, 1, 1], [28.0]]","[(0, 0.0, 0.0), (1, 24, 0.8571428571428571), (2, 25, 0.8928571428571429), (3, 25, 0.8928571428571429), (4, 23, 0.8214285714285714), (5, 20, 0.7142857142857143), (6, 12, 0.42857142857142855), (7, 11, 0.39285714285714285), (8, 13, 0.4642857142857143), (9, 6, 0.21428571428571427), (10, 0.0, 0.0)]","[(1, 24.0, 24.0, 1.0, 0, 24), (2, 25.0, 25.0, 1.0, 0, 25), (3, 25.0, 25.0, 1.0, 0, 25), (4, 23.0, 25.0, 0.92, 2, 27), (5, 20.0, 25.0, 0.8, 2, 27), (6, 12.0, 23.0, 0.5217391304347826, 4, 27), (7, 11.0, 16.0, 0.6875, 12, 28), (8, 13.0, 15.0, 0.8666666666666667, 13, 28), (9, 6.0, 8.0, 0.75, 20, 28)]",159,2,47.174999952316284,0.0
